birdnet_id,scientific_name,common_name,common_name_alt,taxon_group,record_type,scientific_name_aliases,common_name_aliases,inat_id,ebird_code,gbif_id,ncbi_id,avibase_id,birdlife_id,ml_taxon_code,xc_name,observationorg_id,wikidata_qid,observations_count,description_source,metadata_quality_score,metadata_quality_flags,image_url,image_author,image_license,image_source,common_name_en,common_name_ru,common_name_es,common_name_de,common_name_cs,common_name_fr,common_name_nl,common_name_pl,common_name_ja,common_name_pt,common_name_ca,common_name_bg,common_name_zh-CN,common_name_no,common_name_sv,common_name_da,common_name_sk,common_name_uk,common_name_tr,common_name_fi,common_name_sr,common_name_es_ES,common_name_es_MX,common_name_pt_PT,common_name_es_EC,common_name_hr,common_name_lt,common_name_fa,common_name_zh,common_name_cy
BN02049,Bycanistes cylindricus,Brown-cheeked Hornbill,,Aves,species,,,507914,bnchor1,5228447,1303066,F03111B94C6CB1C8,22682585,bnchor1,Bycanistes cylindricus,70984,,34,wikipedia,80,,https://birdnet.cornell.edu/taxonomy/api/image/Bycanistes%20cylindricus?size=medium,Hans Olofsson,cc-by-nc-nd,iNaturalist,Brown-cheeked Hornbill,Бурощёкий шлеморог,Cálao Caripardo,Braunwangen-Hornvogel,zoborožec pruhoocasý,Calao à joues brunes,Bruinoorneushoornvogel,dzioborożec żółtodzioby,モモグロサイチョウ,brown-cheeked hornbill,calau galtabrú,Ганайска птица носорог,褐颊噪犀鸟,brunkinnhornfugl,brunkindad näshornsfågel,Brunkindet Hornfugl,zobákorožec hnedolíci,Калао кремоводзьобий,Boz Yanaklı Boynuzgaga,putkisarvinokka,Smeđoliki kljunorožac,Cálao caripardo,Cálao Caripardo,Brown-cheeked hornbill,Cálao Caripardo,kudravi kljunorožac,Rudaskruostis ragys,,,Cornbig bochfrown
BN02050,Bycanistes fistulator,Piping Hornbill,,Aves,species,,,507915,piphor1,5228443,1303088,2AAFDD0026D5797D,22725962,piphor1,Bycanistes fistulator,70981,,285,wikipedia,80,,https://birdnet.cornell.edu/taxonomy/api/image/Bycanistes%20fistulator?size=medium,Jan Ebr &amp; Ivana Ebrová,cc-by,iNaturalist,Piping Hornbill,Крикливый шлеморог,Cálao Silbador,Schreihornvogel,zoborožec chechtavý,Calao siffleur,Fluitneushoornvogel,dzioborożec piskliwy,パイプコブサイチョウ,calau-assobiador,calau xiulador occidental,Креслива птица носорог,笛声噪犀鸟,pipehornfugl,skriknäshornsfågel,Skrigehornfugl,zobákorožec strakohlasý,Калао сенегальський,Ötücü Boynuzgaga,kimittäjäsarvinokka,Kreketavi kljunorožac,Cálao silbador,Cálao Silbador,Calau-assobiador,Cálao Silbador,crnoglavi kljunorožac,Triukšmingasis ragys,نوکشاخ نیزن,,
BN02051,Bycanistes subcylindricus,Black-and-white-casqued Hornbill,,Aves,species,,,507916,bawhor2,5228440,175845,02428AC114FC14F3,22682577,bawhor2,Bycanistes subcylindricus,70983,,630,wikipedia,88,,https://birdnet.cornell.edu/taxonomy/api/image/Bycanistes%20subcylindricus?size=medium,Thomas Desloges,cc-by-nc,iNaturalist,Black-and-white-casqued Hornbill,Серощёкий шлеморог,Cálao Carigrís,Grauwangen-Hornvogel,zoborožec černobílý,Calao à joues grises,Grijsoorneushoornvogel,dzioborożec baniastoczoły,ハシダカサイチョウ,calau-de-faces-cinzentas,calau galtagrís,Сивобуза птица носорог,黑白噪犀鸟,gråkinnhornfugl,svartvit näshornsfågel,Gråkindet Hornfugl,zobákorožec sivolíci,Калао сірощокий,Kır Yanaklı Boynuzgaga,suomusarvinokka,Sivoliki kljunorožac,Cálao carigrís,Cálao Carigrís,Calau-de-faces-cinzentas,Cálao Carigrís,sivolici kljunorožac,Pilkaskruostis ragys,نوکشاخ کلاهپیسه,,Cornbig helmfrith
BN02052,Cabassous unicinctus,Southern Naked-tailed Armadillo,,Mammalia,species,,,47093,,2440807,48852,,,t-12080004,Cabassous unicinctus,82160,,180,wikipedia,74,short_english_description,https://birdnet.cornell.edu/taxonomy/api/image/Cabassous%20unicinctus?size=medium,Diego Naranjo-Cruz,cc-by-nc,iNaturalist,Southern Naked-tailed Armadillo,,Cabasu de orejas largas del sur,Südliches Nacktschwanzgürteltier,pásovec jedenáctipásý,Tatou à queue nue du Sud,Zuidelijk Kaalstaartgordeldier,kabassu jednopaskowy,スベオアルマジロ,Tatu-de-rabo-mole-pequeno,armadillo de cua nua meridional,южен голоопашат броненосец,南方裸尾犰狳,Sørlig Nakenhalebeltedyr,,,,,,matogrossonvyötiäinen,Јужни голорепи оклопник,,,,,,,آرمادیلوی دمبرهنه جنوبی,南方裸尾犰狳,
BN02053,Cacajao ucayalii,Ucayali Bald Uacari,,Mammalia,species,,,1431305,,,,,,t-12086612,,,,34,wikipedia,50,short_english_description|weak_external_ids,https://birdnet.cornell.edu/taxonomy/api/image/Cacajao%20ucayalii?size=medium,Marc Wisniak,cc-by,iNaturalist,Ucayali Bald Uacari,,,Ucayali-Kahlkopf-Uakari,,,,uakari czerwony,,,,,赤秃猴,Gulluakari,,,,,,,,,,,,,,,,
BN02054,Cacama californica,California Cactus-Dodger,,Insecta,species,,,243988,,8064996,,,,,,,,36,wikipedia,46,short_english_description|few_localized_descriptions|weak_external_ids,https://birdnet.cornell.edu/taxonomy/api/image/Cacama%20californica?size=medium,Jonathan Mills-Anderson,cc-by-nc,iNaturalist,California Cactus-Dodger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BN02055,Cacama crepitans,Coastal Cactus Dodger,,Insecta,species,,,243991,,8266381,,,,t-12125217,,,,116,wikipedia,49,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Cacama%20crepitans?size=medium,James Bailey,cc-by-nc,iNaturalist,Coastal Cactus Dodger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BN02056,Cacama dissimilis,Plateau Cactus-Dodger,,Insecta,species,,,243958,,8520677,38088,,,,,,,18,wikipedia,49,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Cacama%20dissimilis?size=medium,Kevin Meza,cc-by-nc,iNaturalist,Plateau Cactus-Dodger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BN02057,Cacama moorei,Moore's Cactus Dodger,,Insecta,species,,,243987,,7631306,1699689,,,t-12125213,,,,188,wikipedia,52,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Cacama%20moorei?size=medium,Lon&Queta,cc-by-nc-sa,iNaturalist,Moore's Cactus Dodger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BN02058,Cacama valvata,Common Cactus Dodger,,Insecta,species,,,243957,,7674878,1464843,,,t-12125204,,,,869,wikipedia,52,short_english_description|few_localized_descriptions,https://birdnet.cornell.edu/taxonomy/api/image/Cacama%20valvata?size=medium,Cullen Hanks,cc-by-nc,iNaturalist,Common Cactus Dodger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BN02059,Cacatua alba,White Cockatoo,,Aves,species,,,117191,whicoc1,2479870,141836,AF71785DBD986BDB,22684789,whicoc1,Cacatua alba,71395,,315,wikipedia,92,,https://birdnet.cornell.edu/taxonomy/api/image/Cacatua%20alba?size=medium,www.viajar24h.com,cc-by,iNaturalist,White Cockatoo,Белый какаду,Cacatúa Blanca,Weißhaubenkakadu,kakadu bílý,Cacatoès blanc,Witte kaketoe,kakadu biała,タイハクオウム,white cockatoo,cacatua blanca,Бяло какаду,白凤头鹦鹉,hvittoppkakadu,vittofskakadua,Hvidtoppet Kakadu,kakadu biely,Какаду білий,Ak Kakadu,valkokakadu,Beloćubi kakadu,Cacatúa blanca,Cacatúa Blanca,White cockatoo,Cacatúa Blanca,bijeli kakadu,Baltasis kakadu,طوطیکاکلی سفید,白鳳頭鸚鵡,Cocatŵ gwyn
BN02060,Cacatua citrinocristata,Citron-crested Cockatoo,,Aves,species,,,1505573,yeccoc5,8322991,,,200296433,yeccoc5,,246101,,30,wikipedia,94,,https://birdnet.cornell.edu/taxonomy/api/image/Cacatua%20citrinocristata?size=medium,emskakoon,cc-by-nc,iNaturalist,Citron-crested Cockatoo,,Cacatúa de Sumba,Orangehaubenkakadu,kakadu sumbský,Cacatoès à huppe orange,Oranjekuifkaketoe,kakadu cytrynowoczuba,コキサカオウム,citron-crested cockatoo,cacatua de cresta taronja,Сумбанско какаду,橘冠凤头鹦鹉,mangotoppkakadu,sumbakakadua,Gulkindet Kakadu,kakadu sumbský,,Sumba Küçük Sülfür Kakadusu,,Narandžastoćubi kakadu,Cacatúa de Sumba,Cacatúa de Sumba,Citron-crested cockatoo,Cacatúa de Sumba,,,,,
BN02061,Cacatua ducorpsii,Solomons Corella,,Aves,species,,,116833,duccoc1,2479877,141834,D238FDA1E324B26D,22684823,duccoc1,Cacatua ducorpsii,71401,,58,wikipedia,86,,https://birdnet.cornell.edu/taxonomy/api/image/Cacatua%20ducorpsii?size=medium,David J Barton,cc-by-nc,iNaturalist,Solomons Corella,Соломонский какаду,Cacatúa de las Salomón,Salomonenkakadu,kakadu šalomounský,Cacatoès des Salomon,Ducorpskaketoe,kakadu mała,ソロモンオウム,solomons corella,cacatua de les Salomó,Соломоново какаду,杜氏凤头鹦鹉,salomonkakadu,salomonkakadua,Salomonkakadu,kakadu šalamúnsky,Какаду соломонський,Solomon Adaları Kakadusu,salomoninkakadu,Kakadu sa Solomonskih ostrva,Cacatúa de las Salomón,Cacatúa de las Salomón,Solomons corella,Cacatúa de las Salomón,solomonski kakadu,Saliamoninis kakadu,طوطیکاکلی سلیمان,杜氏凤头鹦鹉,Cocatŵ Ducorps
BN02062,Cacatua galerita,Sulphur-crested Cockatoo,,Aves,species,,,116834,succoc,2479888,141274,0F1858D522F4A06C,22684781,succoc,Cacatua galerita,71392,,28111,wikipedia,92,,https://birdnet.cornell.edu/taxonomy/api/image/Cacatua%20galerita?size=medium,Peter and Shelly,cc-by-nc,iNaturalist,Sulphur-crested Cockatoo,Большой желтохохлый какаду,Cacatúa Galerita,Gelbhaubenkakadu,kakadu žlutočečelatý,Cacatoès à huppe jaune,Grote geelkuifkaketoe,kakadu żółtoczuba,キバタン,sulphur-crested cockatoo,cacatua crestagroga,Голямо жълтокачулато какаду,葵花鹦鹉,gultoppkakadu,gultofskakadua,Stor Gultoppet Kakadu,kakadu zlatochochlatý,Какаду жовточубий,Büyük Sülfür Kakadusu,kultatöyhtökakadu,Veliki žutoćubi kakadu,Cacatúa galerita,Cacatúa Galerita,Sulphur-crested cockatoo,Cacatúa Galerita,žutokukmasti kakadu,Geltonkuodis kakadu,کاکاتو کاکل زرد,葵花凤头鹦鹉,Cocatŵ cribfelyn mawr
BN02063,Cacatua goffiniana,Tanimbar Corella,,Aves,species,,,117152,tancoc1,2479886,12983,67EE6F845DA552A4,22684800,tancoc1,Cacatua goffiniana,71397,,605,wikipedia,94,,https://birdnet.cornell.edu/taxonomy/api/image/Cacatua%20goffiniana?size=medium,Martin Kennewell,© Macaulay Library,Macaulay Library ML157501651,Tanimbar Corella,Танимбарский какаду,Cacatúa de las Tanimbar,Goffinkakadu,kakadu tanimbarský,Cacatoès de Goffin,Goffinkaketoe,kakadu białooka,シロビタイムジオウム,cacatua-de-goffin,cacatua de les Tanimbar,Танимбарска корела,戈芬氏凤头鹦鹉,tanimbarkakadu,tanimbarkakadua,Tanimbarkakadu,kakadu Goffinov,Какаду танімбарський,Goffin Kakadusu,tanimbarinkakadu,,Cacatúa de las Tanimbar,Cacatúa de las Tanimbar,Cacatua-de-goffin,Cacatúa de las Tanimbar,tanimbarski kakadu,Gofino kakadu,نوکروشن تانیمبار,戈芬氏鳳頭鸚鵡,Cocatŵ Goffin
BN02064,Cacatua haematuropygia,Red-vented Cockatoo,Philippine Cockatoo,Aves,species,,,116758,phicoc1,2479882,141837,E1E5939857AFFBE4,22684795,phicoc1,Cacatua haematuropygia,71396,,39,wikipedia,94,,https://birdnet.cornell.edu/taxonomy/api/image/Cacatua%20haematuropygia?size=medium,matthewkwan,cc-by-nd,iNaturalist,Red-vented Cockatoo,Филиппинский какаду,Cacatúa Filipina,Rotsteißkakadu,kakadu filipínský,Cacatoès des Philippines,Filipijnse kaketoe,kakadu filipińska,フィリピンオウム,philippine cockatoo,cacatua de les Filipines,Филипинско какаду,菲律宾凤头鹦鹉,filippinerkakadu,filippinkakadua,Filippinsk Kakadu,kakadu bielozobý,Какаду філіпінський,Filipin Kakadusu,filippiinienkakadu,Crvenorepi filipinski kakadu,Cacatúa filipina,Cacatúa Filipina,Philippine cockatoo,Cacatúa Filipina,filipinski kakadu,Filipininis kakadu,طوطیکاکلی تهسرخ,Red-vented Cockatoo,Cocatŵ tingoch
BN02065,Cacatua leadbeateri,Pink Cockatoo,,Aves,species,,,116835,pincoc1,2479878,,E39FD99C0B686D68,22684767,pincoc1,,71390,,1083,wikipedia,76,short_english_description,https://birdnet.cornell.edu/taxonomy/api/image/Cacatua%20leadbeateri?size=medium,Jeff Melvaine,cc-by-nc,iNaturalist,Pink Cockatoo,Какаду инка,Cacatú Abanderada,Inkakakadu,kakadu inka,Cacatoès de Leadbeater,Incakaketoe,kakadu ognistoczuba,クルマサカオウム,pink cockatoo,cacatua de Leadbeater,Розово какаду,彩冠凤头鹦鹉,fagerkakadu,inkakakadua,Inkakakadu,kakadu inka,Какаду-інка,Pembe Kakadu,arokakadu,Inka kakadu,Cacatú abanderada,Cacatú Abanderada,Pink cockatoo,Cacatú Abanderada,pustinjski kakadu,Didysis kakadu,طوطیکاکلی صورتی,米切氏凤头鹦鹉,Cocatŵ pinc
BN02066,Cacatua moluccensis,Salmon-crested Cockatoo,,Aves,species,,,117192,saccoc,2479898,136504,0B5492FA03FB597B,22684784,saccoc,Cacatua moluccensis,71394,,361,wikipedia,96,,https://birdnet.cornell.edu/taxonomy/api/image/Cacatua%20moluccensis?size=medium,Kyle Pearce,cc-by-sa,iNaturalist,Salmon-crested Cockatoo,Молуккский какаду,Cacatúa Moluqueña,Molukkenkakadu,kakadu molucký,Cacatoès à huppe rouge,Molukse kaketoe,kakadu molucka,オオバタン,salmon-crested cockatoo,cacatua de les Moluques,Молукско какаду,鲑色凤头鹦鹉,molukkakadu,seramkakadua,Moluk Kakadu,kakadu červenochochlatý,Какаду молуцький,Maluku Kakadusu,molukkienkakadu,Molučki kakadu,Cacatúa moluqueña,Cacatúa Moluqueña,Salmon-crested cockatoo,Cacatúa Moluqueña,molučki kakadu,Molukinis kakadu,طوطیکاکلی گلبهی,鮭冠鳳頭鸚鵡,Cocatŵ Molwcaidd
BN02067,Cacatua ophthalmica,Blue-eyed Cockatoo,,Aves,species,,,117193,blecoc1,2479881,141835,54B51CFD75691AE9,22728429,blecoc1,Cacatua ophthalmica,71393,,28,wikipedia,86,,https://birdnet.cornell.edu/taxonomy/api/image/Cacatua%20ophthalmica?size=medium,Markus Lilje,cc-by-nc-nd,iNaturalist,Blue-eyed Cockatoo,Очковый какаду,Cacatúa Oftálmica,Brillenkakadu,kakadu brýlový,Cacatoès aux yeux bleus,Blauwoogkaketoe,kakadu niebieskooka,ルリメタイハクオウム,blue-eyed cockatoo,cacatua ullblava,Очилато какаду,蓝眼凤头鹦鹉,brillekakadu,blåögd kakadua,Brillekakadu,kakadu okuliarnatý,Какаду новобританський,Mavi Gözlü Kakadu,sinisilmäkakadu,Plavooki kakadu,Cacatúa oftálmica,Cacatúa Oftálmica,Blue-eyed cockatoo,Cacatúa Oftálmica,plavooki kakadu,Akiniuotasis kakadu,طوطیکاکلی چشمآبی,蓝眼凤头鹦鹉,Cocatŵ llygadlas
BN02068,Cacatua pastinator,Western Corella,,Aves,species,,,116836,wescor1,2479883,986097,1E85ABE489A5B49E,22684816,wescor1,Cacatua pastinator,71399,,186,wikipedia,66,short_english_description,https://birdnet.cornell.edu/taxonomy/api/image/Cacatua%20pastinator?size=medium,Victoria,cc-by-nc,iNaturalist,Western Corella,Западный какаду,Cacatúa Cavadora,Wühlerkakadu,kakadu hrabavý,Cacatoès laboureur,Westelijke langsnavelkaketoe,kakadu długodzioba,ヒメテンジクバタン,western corella,cacatua cavadora,Западна корела,西长嘴凤头鹦鹉,vestkakadu,västaustralisk kakadua,Næsekakadu,kakadu kopáč,Какаду західний,Batılı Korella Kakadusu,lännenkoukkukakadu,Golooki korela kakadu,Cacatúa cavadora,Cacatúa Cavadora,Western corella,Cacatúa Cavadora,plavolici kakadu,Vakarinis kakadu,نوکروشن غربی,西长喙凤头鹦鹉,Corela bach hirbig
BN02069,Cacatua sanguinea,Little Corella,,Aves,species,,,116838,litcor2,2479871,274074,5F5EBCF50911EF52,22684813,litcor2,Cacatua sanguinea,71398,,14140,wikipedia,84,,https://birdnet.cornell.edu/taxonomy/api/image/Cacatua%20sanguinea?size=medium,Luke Seitz,© Macaulay Library,Macaulay Library ML122709071,Little Corella,Гологлазый какаду,Cacatúa Sanguínea,Nacktaugenkakadu,kakadu naholící,Cacatoès corella,Naaktoogkaketoe,kakadu sinooka,アカビタイムジオウム,little corella,cacatua sanguínia,Малка корела,小凤头鹦鹉,korellakakadu,barögd kakadua,Nøgenøjet Kakadu,kakadu ružovkastý,Какаду малий,Küçük Korella Kakadusu,lähdekakadu,Mali korela kakadu,Cacatúa sanguínea,Cacatúa Sanguínea,Little corella,Cacatúa Sanguínea,kratkokljuni kakadu,Mažasis kakadu,نوکروشن کوچک,小鳳頭鸚鵡,Corela bach
BN02070,Cacatua sulphurea,Yellow-crested Cockatoo,,Aves,species,,,116759,yeccoc1,2479893,141271,0992CA28BD720FDF,22684777,yeccoc1,Cacatua sulphurea,71391,,1325,wikipedia,98,,https://birdnet.cornell.edu/taxonomy/api/image/Cacatua%20sulphurea?size=medium,Mehd Halaouate,cc-by-nc,iNaturalist,Yellow-crested Cockatoo,Малый желтохохлый какаду,Cacatúa Sulfúrea,Gelbwangenkakadu,kakadu žlutolící,Cacatoès soufré,Kleine geelkuifkaketoe,kakadu żółtolica,コバタン,catatua-de-crista-amarela,cacatua sulfúria,Малко жълтокачулато какаду,小葵花凤头鹦鹉,gyllentoppkakadu,gulkindad kakadua,Lille Gultoppet Kakadu,kakadu žltochochlatý,Какаду короткочубий,Küçük Sülfür Kakadusu,celebesinkakadu,Žutoćubi kakadu,Cacatúa sulfúrea,Cacatúa Sulfúrea,Catatua-de-crista-amarela,Cacatúa Sulfúrea,žutouhi kakadu,Geltonskruostis kakadu,طوطیکاکلی کاکلزری,小葵花凤头鹦鹉,Cocatŵ cribfelyn bach
BN02071,Cacatua tenuirostris,Long-billed Corella,,Aves,species,,,116839,lobcor1,2479899,1344800,F2A2FB6A910FE3C8,22684820,lobcor1,Cacatua tenuirostris,71400,,6517,wikipedia,84,,https://birdnet.cornell.edu/taxonomy/api/image/Cacatua%20tenuirostris?size=medium,Mark Stanley,© Macaulay Library,Macaulay Library ML122706451,Long-billed Corella,Носатый какаду,Cacatúa Picofina,Nasenkakadu,kakadu ostrozobý,Cacatoès nasique,Oostelijke langsnavelkaketoe,kakadu cienkodzioba,テンジクバタン,long-billed corella,cacatua degollada,Дългоклюна корела,长嘴凤头鹦鹉,langnebbkakadu,långnäbbad kakadua,Langnæbbet Kakadu,kakadu tenkozobý,Какаду червонолобий,Uzun Gagalı Kakadu,idänkoukkukakadu,Nosati kakadu,Cacatúa picofina,Cacatúa Picofina,Long-billed corella,Cacatúa Picofina,dugokljuni kakadu,Rausvakaklis kakadu,نوکروشن نوکدراز,长喙凤头鹦鹉,Corela hirbig
BN02072,Cacicus cela,Yellow-rumped Cacique,,Aves,species,,,10359,yercac1,5229832,84788,EC71EBACA5EC1A5C,103792683,yercac1,Cacicus cela,79095,,4010,wikipedia,82,,https://birdnet.cornell.edu/taxonomy/api/image/Cacicus%20cela?size=medium,Ad Konings,cc-by-nc,iNaturalist,Yellow-rumped Cacique,Желтопоясничный кассик,Cacique Lomiamarillo,Gelbbürzelkassike,vlhovec žlutokostřecový,Cassique cul-jaune,Geelstuitbuidelspreeuw,kacykowiec żółtosterny,キゴシツリスドリ,xexéu,cacic de carpó groc,Жълтокръста оропендола,黄腰酋长鹂,gulgumpkasik,gulgumpad kasik,Gulgumpet Pungstær,trupiál žltochrbtý,Касик жовтохвостий,Sarı Sokumlu Kasik,kultaperäkasikki,Žutoleđa kacika,Cacique lomiamarillo,Cacique Lomiamarillo,Xexéu,Cacique Lomiamarillo,žutoleđi vranjak,Geltonuodegis kasikas,,黄腰酋长鹂,Casig tinfelyn
BN02073,Cacicus chrysonotus,Mountain Cacique,,Aves,species,Cacicus leucoramphus,,10364,moucac1,5229822,201477,4663E94B8B8453EF,22731290,moucac1,Cacicus chrysonotus,79100,,512,wikipedia,84,,https://birdnet.cornell.edu/taxonomy/api/image/Cacicus%20chrysonotus?size=medium,Thibaud Aronson,cc-by-sa,iNaturalist,Mountain Cacique,Жёлтоспинный кассик,Cacique Montano,Bergkassike,vlhovec zlatohřbetý,Cassique montagnard,Bergbuidelspreeuw,kacykowiec andyjski,ミヤマツリスドリ,mountain cacique,cacic muntanyenc meridional,Планинска оропендола,山酋长鹂,bergkasik,bergkasik,Andespungstær,trupiál andský,Касик гірський,Dağ Kasiği,andienkasikki,Planinska kacika,Cacique montano,Cacique Montano,Mountain cacique,Cacique Montañés,planinski vranjak,,کاسکین کوهستانی,,
